ticket_id,ticket_text,predicted_category,retrieved_sources,draft_response,chunks_retrieved,latency_classify_s,latency_retrieve_s,latency_generate_s,latency_total_s,cost_classify_usd,cost_generate_usd,cost_total_usd,cost_total_idr,true_sop,true_category,priority,status,correct,error
TKT-2605-0058,Cannot print from SAP,hardware_request,SOP-007 | SOP-005 | SOP-004,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait kendala tidak dapat mencetak dari SAP. Berikut langkah-langkah yang dapat Bapak/Ibu coba untuk mengatasi masalah ini:

1. Pastikan komputer Bapak/Ibu terhubung ke jaringan kantor melalui kabel LAN atau Corporate WiFi. Jika sedang bekerja dari rumah (WFH) menggunakan VPN, pencetakan ke printer kantor biasanya diblokir kecuali ada pengecualian IP.
2. Lakukan mapping ulang printer jaringan dengan cara:
   - Tekan tombol **Windows + R**, ketik alamat print server lokal sesuai lokasi cabang, misalnya:  
     - Head Office (Jakarta): `\\print-jkt.mitsubishi.local`  
     - Pabrik (Cikarang): `\\print-ckr.mitsubishi.local`
   - Tekan Enter, kemudian cari nama printer yang tertera pada stiker fisik printer (contoh: `PRT-JKT-FLOOR5-COLOR`).
   - Klik kanan pada printer tersebut dan pilih **Connect** untuk menginstal driver secara otomatis.
3. Jika dokumen sudah dikirim ke printer namun tidak tercetak (print job stuck), lakukan hal berikut:
   - Batalkan semua job di antrean printer pada komputer Bapak/Ibu.
   - Bersihkan Print Spooler dengan membuka **Command Prompt** sebagai Administrator, lalu ketik perintah berikut secara berurutan:  
     `net stop spooler`  
     Hapus semua file di folder `C:\Windows\System32\spool\PRINTERS`  
     `net start spooler`
4. Periksa kondisi fisik printer, apakah ada kertas habis, paper jam, atau indikator tinta/toner merah.
5. Jika masalah masih belum teratasi, kami akan eskalasikan ke tim **IT Support Onsite (Level 2)** untuk pengecekan fisik lebih lanjut.

Mohon informasikan hasil dari langkah-langkah di atas atau jika ada kendala lain yang muncul. Kami siap membantu lebih lanjut.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-007, SOP-005, SOP-004]",3,0.491,0.331,5.215,6.037,4.56e-05,0.0014364,0.001482,24.453,SOP-007,hardware_request,Medium,Closed,1,
TKT-2605-0059,VPN error -14 when connecting,vpn_issue,SOP-001 | SOP-001 | SOP-006,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait kendala VPN dengan error -14 saat melakukan koneksi.

Berdasarkan panduan troubleshooting VPN FortiClient, error -14 biasanya disebabkan oleh kesalahan kredensial, akun terkunci, atau pengguna belum terdaftar dalam grup keamanan VPN. Berikut langkah-langkah yang dapat kami lakukan untuk mengatasi masalah ini:

1. Verifikasi status akun Active Directory (AD) Anda melalui Active Directory Users and Computers (ADUC). Jika akun terkunci (Locked Out), kami akan melakukan pembukaan kunci akun tersebut.
2. Pastikan akun Anda sudah tergabung dalam grup keamanan `VPN-Remote-Access` di Entra ID. Jika belum, kami akan meminta persetujuan manajer Anda untuk menambahkan ke grup tersebut.
3. Setelah kedua langkah di atas dilakukan, silakan coba kembali koneksi VPN menggunakan FortiClient dengan kredensial Microsoft 365 Anda dan pastikan untuk menyetujui prompt MFA di ponsel.

Apabila setelah langkah-langkah tersebut masalah masih berlanjut, mohon informasikan kembali agar kami dapat melakukan eskalasi ke tim Network Security Level 2.

Kami siap membantu jika Anda membutuhkan panduan lebih lanjut.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-001, SOP-006]",3,0.527,0.199,4.369,5.095,4.58e-05,0.0011144,0.0011602,19.1433,SOP-001,vpn_issue,High,Closed,1,
TKT-2605-0060,Outlook says disconnected,email_issue,SOP-006 | SOP-001 | SOP-011,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Support BSI terkait kendala Outlook yang menunjukkan status ""Disconnected"". Berikut langkah-langkah yang dapat Bapak/Ibu lakukan untuk mengatasi masalah ini:

1. Pastikan koneksi internet Bapak/Ibu aktif dan stabil. Jika sedang bekerja dari rumah (WFH) dan mengakses resource internal, pastikan VPN sudah tersambung meskipun untuk Exchange M365 VPN tidak wajib.
2. Cek status layanan Microsoft 365 melalui portal admin untuk memastikan tidak ada gangguan layanan global (*Global Outage*).
3. Restart aplikasi **Outlook** terlebih dahulu.
4. Jika masalah masih berlanjut, gunakan tool **Microsoft Support and Recovery Assistant (SaRA)** untuk melakukan diagnosis dan perbaikan otomatis.
5. Jika diduga masalah terkait cache, lakukan *Rebuild OST file* dengan cara:
   - Tutup aplikasi Outlook.
   - Buka folder `C:\Users\<username>\AppData\Local\Microsoft\Outlook`.
   - Ubah nama file `<email>.ost` menjadi `<email>.ost.old`.
   - Buka kembali Outlook dan biarkan aplikasi mengunduh ulang email. Pastikan menggunakan koneksi WiFi yang cepat karena proses ini dapat memakan waktu lama.

Apabila setelah mengikuti langkah-langkah di atas masalah masih belum terselesaikan, tiket ini memerlukan penanganan lebih lanjut oleh tim IT Level 2.

Silakan menghubungi kami kembali jika membutuhkan bantuan lebih lanjut.

Salam hormat,  
Tim IT Support BSI

[Sumber SOP: SOP-006, SOP-001, SOP-011]",3,0.512,0.316,3.747,4.575,4.56e-05,0.0010476,0.0010932,18.0378,SOP-006,email_issue,Medium,In Progress,1,
TKT-2605-0061,AutoCAD installation request,software_request,SOP-009 | SOP-008 | SOP-GENERAL,"Yth. Bapak/Ibu,

Terima kasih atas permintaan instalasi AutoCAD. Berikut prosedur yang perlu dilakukan sesuai kebijakan IT BSI Mitsubishi Indonesia:

1. Karena AutoCAD termasuk software berlisensi, Anda perlu membuat tiket ""Software Request"" terlebih dahulu.
2. Tim Helpdesk akan melakukan pengecekan ketersediaan lisensi di portal aset perangkat lunak.
3. Mohon lampirkan persetujuan dari Manajer Anda serta persetujuan penagihan silang (cross-charge) dari Departemen Keuangan jika lisensi harus dibeli baru.
4. Setelah persetujuan lengkap, tiket akan diteruskan ke grup **IT_Endpoint_Management** untuk melakukan deployment AutoCAD secara remote ke perangkat Anda.

Mohon dipahami bahwa karyawan tidak memiliki hak akses administrator lokal, sehingga instalasi hanya dapat dilakukan melalui sistem manajemen terpusat atau oleh tim IT.

Apabila ada pertanyaan lebih lanjut atau membutuhkan bantuan lain, silakan hubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-009, SOP-008, SOP-GENERAL]",3,1.204,0.202,5.104,6.51,4.56e-05,0.0009064,0.000952,15.708,SOP-009,software_request,Medium,In Progress,1,
TKT-2605-0062,No roles exist for user menu,erp_sap,SOP-005 | SOP-004 | SOP-010,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait masalah ""No roles exist for user menu"" di SAP.

Berdasarkan SOP-005 mengenai **SAP TRANSACTION ERRORS & AUTHORIZATION (SU53)**, berikut langkah yang perlu dilakukan:

1. Mohon instruksikan pengguna untuk tidak menutup layar SAP yang menampilkan error tersebut.
2. Minta pengguna mengetik perintah **`//SU53`** pada command field di jendela SAP yang sama, kemudian tekan Enter.
3. Pengguna harus mengambil *screenshot* layar penuh dari laporan **Authorization Failure** yang muncul.
4. Silakan lampirkan screenshot tersebut ke tiket ini.
5. Pastikan juga pengguna telah melampirkan email persetujuan (approval) dari Manager dan Business Process Owner (BPO) modul terkait untuk penambahan role.
6. Setelah semua dokumen lengkap, tiket akan kami teruskan ke tim **SAP_Security_Admin** untuk proses penambahan role sesuai prosedur audit trail.

Jika persetujuan belum tersedia, kami akan menginformasikan agar persetujuan tersebut dilengkapi terlebih dahulu.

Apabila ada kendala lain terkait login atau akun SAP, silakan informasikan pesan error yang muncul agar kami dapat membantu sesuai prosedur yang berlaku.

Demikian informasi dari kami. Mohon lampirkan screenshot SU53 dan persetujuan agar proses dapat segera kami tindaklanjuti. Jika ada pertanyaan lebih lanjut, kami siap membantu.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-005, SOP-004, SOP-010]",3,0.498,0.319,4.79,5.607,4.62e-05,0.001208,0.0012542,20.6943,SOP-005,erp_sap,Low,Open,1,
TKT-2605-0063,Request new wireless mouse,hardware_request,SOP-008 | SOP-013 | SOP-009,"Yth. Bapak/Ibu,

Terima kasih atas pengajuan permintaan wireless mouse. Berikut prosedur yang perlu kami lakukan sesuai dengan SOP-008:

1. Kami akan melakukan verifikasi alasan pengajuan perangkat tambahan (aksesori).
2. Untuk aksesori standar seperti mouse, hanya diperlukan approval dari Manager langsung.
3. Setelah mendapatkan persetujuan, tiket akan kami teruskan ke tim **IT_Asset_Management** untuk menyiapkan perangkat.
4. Selanjutnya, kami akan mengatur jadwal pengambilan di IT Lounge atau pengiriman kurir asuransi jika Bapak/Ibu berada di luar kota.

Mohon Bapak/Ibu dapat menginformasikan siapa Manager langsung yang dapat memberikan approval agar proses dapat segera kami lanjutkan.

Jika ada pertanyaan atau membutuhkan bantuan lebih lanjut, silakan hubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-008, SOP-013, SOP-009]",3,0.892,0.318,2.704,3.914,4.56e-05,0.000928,0.0009736,16.0644,SOP-008,hardware_request,High,Closed,1,
TKT-2605-0064,VPN error -14 when connecting,vpn_issue,SOP-001 | SOP-001 | SOP-006,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait permasalahan VPN dengan error code -14 saat melakukan koneksi.

Berdasarkan panduan troubleshooting VPN FortiClient, error -14 biasanya disebabkan oleh kesalahan kredensial, akun terkunci, atau pengguna belum tergabung dalam grup keamanan VPN yang diperlukan. Berikut langkah-langkah yang dapat kami lakukan untuk membantu menyelesaikan masalah ini:

1. Verifikasi status akun Active Directory (AD) Anda melalui Active Directory Users and Computers (ADUC). Jika akun terkunci (Locked Out), kami akan membuka kuncinya.
2. Pastikan akun Anda sudah tergabung dalam grup keamanan `VPN-Remote-Access` di Entra ID. Jika belum, kami akan meminta persetujuan manajer Anda untuk menambahkan ke grup tersebut.

Mohon informasikan username Anda agar kami dapat melakukan pengecekan lebih lanjut. Jika setelah langkah di atas masalah masih belum teratasi, kami akan melakukan eskalasi ke tim Network Security Level 2 untuk penanganan lebih lanjut.

Apabila ada kendala lain atau membutuhkan bantuan tambahan, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-001, SOP-006]",3,0.517,0.308,4.051,4.875,4.58e-05,0.0010856,0.0011314,18.6681,SOP-001,vpn_issue,High,Escalated,1,
TKT-2605-0065,Locked out of SAP P01,password_reset,SOP-004 | SOP-003 | SOP-005,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait kendala terkunci akun SAP P01 Anda. Berikut ini adalah langkah-langkah yang dapat kami lakukan untuk membantu membuka kunci akun Anda:

1. Kami akan membuka aplikasi **SAP Logon** dan masuk ke sistem **P01 (Production)**.
2. Jalankan T-Code: **`SU01`**.
3. Masukkan SAP User ID Anda.
4. Klik ikon **Lock/Unlock** (gambar gembok) untuk memeriksa status akun.
5. Jika akun terkunci karena terlalu banyak percobaan login yang salah, kami akan klik tombol **Unlock**.
6. Setelah akun dibuka, silakan coba login kembali menggunakan password lama Anda.

Apabila Anda juga membutuhkan reset password SAP, kami dapat melakukan langkah berikut:

1. Jalankan T-Code: **`SU01`**.
2. Masukkan SAP User ID Anda.
3. Klik ikon **Logon Data / Password** (gambar kunci).
4. Reset password ke password awal standar: **`Init123456!`**.
5. Klik **Save**.
6. Pastikan Anda memasukkan nomor Client yang benar (misal: 100) saat login. SAP akan meminta Anda membuat password baru setelah login.

Jika kendala Anda terkait dengan password domain Active Directory (misal untuk login Windows atau email), kami sarankan menggunakan fitur **Self-Service Password Reset (SSPR)** di https://passwordreset.microsoftonline.com/ dengan mengikuti proses verifikasi yang tersedia.

Namun, jika Anda tidak dapat menggunakan SSPR (misal karena MFA belum terdaftar atau kehilangan HP), kami dapat melakukan reset manual dengan password sementara sesuai kebijakan perusahaan.

Apabila setelah langkah-langkah di atas masalah masih belum terselesaikan, tiket ini akan kami teruskan ke tim IT Level 2 yang berwenang.

Mohon informasikan kembali jika Anda membutuhkan bantuan lebih lanjut atau ada kendala lain yang ingin disampaikan.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-004, SOP-003, SOP-005]",3,0.425,0.306,4.815,5.546,4.58e-05,0.0013988,0.0014446,23.8359,SOP-004,erp_sap,High,Resolved,0,
TKT-2605-0066,Need SAP initial password,onboarding,SOP-004 | SOP-010 | SOP-005,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait permintaan password awal SAP. Berikut ini adalah prosedur reset password SAP untuk pengguna baru:

1. Kami akan melakukan reset password SAP Anda menggunakan T-Code **SU01** di sistem Production.
2. Password awal yang akan diberikan adalah **Init123456!**.
3. Setelah reset, saat Anda login pertama kali, sistem SAP akan meminta Anda untuk mengganti password tersebut dengan password baru yang Anda pilih.
4. Pastikan Anda memasukkan nomor Client yang benar, misalnya **100**, saat login SAP.

Jika Anda belum memiliki SAP User ID atau belum mendapatkan akun SAP, mohon informasikan kembali agar kami dapat melakukan koordinasi lebih lanjut.

Apabila ada kendala lain terkait akses SAP atau kebutuhan tambahan, silakan hubungi kami kembali.

Semoga informasi ini membantu. Kami siap membantu jika ada pertanyaan lebih lanjut.

Hormat kami,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-004, SOP-010, SOP-005]",3,0.391,0.336,2.86,3.588,4.56e-05,0.00101,0.0010556,17.4174,SOP-004,erp_sap,Low,In Progress,0,
TKT-2605-0067,Print job stuck in queue,hardware_request,SOP-007 | SOP-008 | SOP-009,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait masalah print job yang tertahan di antrean printer.

Untuk mengatasi masalah tersebut, silakan ikuti langkah-langkah berikut:

1. Batalkan (cancel) semua job yang ada di antrean printer pada komputer Anda.
2. Bersihkan Print Spooler di PC Anda dengan cara:
   - Buka **Command Prompt** sebagai Administrator.
   - Ketik perintah: `net stop spooler` lalu tekan Enter.
   - Hapus semua file yang ada di folder `C:\Windows\System32\spool\PRINTERS`.
   - Ketik perintah: `net start spooler` lalu tekan Enter.
3. Periksa status fisik printer secara langsung, pastikan:
   - Kertas tidak habis.
   - Tidak ada *Paper Jam* (kertas macet).
   - Indikator tinta atau toner tidak menunjukkan peringatan merah.

Jika setelah langkah-langkah di atas masalah masih belum terselesaikan, kami sarankan untuk mengeskalasikan tiket ini ke tim **IT Support Onsite (Level 2)** untuk pengecekan dan penanganan fisik printer secara langsung.

Apabila Bapak/Ibu memerlukan bantuan lebih lanjut, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-007, SOP-008, SOP-009]",3,0.409,0.317,5.291,6.017,4.57e-05,0.0010848,0.0011305,18.6532,SOP-007,hardware_request,Low,Resolved,1,
TKT-2605-0068,Need guest wifi voucher for VIP,wifi_network,SOP-013 | SOP-001 | SOP-GENERAL,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Service Desk BSI. Terkait permintaan voucher WiFi tamu untuk VIP, berikut prosedur yang kami lakukan sesuai SOP-013:

1. Pastikan tiket permintaan akun Guest WiFi dibuat oleh karyawan yang mengundang (Sponsor) maksimal H-1 sebelum hari penggunaan.
2. Tim IT Service Desk akan meng-generate kode akses sementara melalui **Cisco ISE** atau **Aruba ClearPass Portal**.
3. Akses Guest WiFi (`MITSUBISHI-GUEST`) diberikan dengan durasi maksimal 1x24 jam atau hingga pukul 18:00 pada hari tersebut.
4. Username dan password Guest WiFi akan kami kirimkan kembali kepada Sponsor untuk disampaikan kepada tamu VIP.

Mohon informasikan siapa Sponsor yang mengundang tamu VIP tersebut agar kami dapat memproses permintaan ini sesuai prosedur.

Apabila ada pertanyaan lebih lanjut atau membutuhkan bantuan lain, silakan hubungi kami kembali.

Salam hormat,  
Tim IT Service Desk BSI

[Sumber SOP: SOP-013, SOP-001, SOP-GENERAL]",3,0.542,0.194,2.982,3.718,4.58e-05,0.0011352,0.001181,19.4865,SOP-013,wifi_network,High,Closed,1,
TKT-2605-0069,Cannot access SharePoint site,out_of_scope,,"Thank you for contacting BSI IT Helpdesk. Your inquiry appears to be outside the scope of IT support services. Please direct your question to the appropriate department (HR, Finance, Facilities, etc.). If you believe this is an IT issue, please resubmit with more details about the technical problem.",0,0.822,0.0,0.0,0.822,4.61e-05,0.0,4.61e-05,0.7607,SOP-012,email_issue,Medium,Resolved,0,
TKT-2605-0070,Forgot windows laptop password,password_reset,SOP-003 | SOP-002 | SOP-004,"Halo,

Terima kasih telah menghubungi IT Helpdesk BSI. Mengenai lupa password laptop Windows Anda, berikut langkah yang dapat kami sarankan sesuai prosedur yang berlaku:

1. Silakan coba lakukan **Self-Service Password Reset (SSPR)** terlebih dahulu dengan cara:
   - Buka tautan: **https://passwordreset.microsoftonline.com/**
   - Masukkan email Anda dan isi Captcha yang tersedia.
   - Pilih metode verifikasi yang Anda miliki, misalnya SMS ke nomor HP terdaftar atau Approval via Microsoft Authenticator.

2. Jika Anda tidak dapat menggunakan SSPR karena MFA belum terdaftar atau nomor HP hilang, kami akan melakukan reset password secara manual:
   - Kami akan mencari akun Anda di **Active Directory Users and Computers (ADUC)**.
   - Melakukan reset password dengan memberikan password sementara sesuai format perusahaan, misalnya: `Mitsu[Bulan][Tahun]!@#`.
   - Password sementara ini wajib Anda ganti saat login berikutnya.
   - Jika akun Anda terkunci, kami juga akan membuka kunci akun tersebut.
   - Password sementara akan kami sampaikan melalui jalur komunikasi yang aman, seperti telepon atau chat ke atasan Anda.

Mohon informasikan jika Anda sudah mencoba SSPR dan mengalami kendala, agar kami dapat segera membantu reset manual.

Jika ada pertanyaan lebih lanjut atau kendala lain, jangan ragu untuk menghubungi kami kembali.

Terima kasih.

[Sumber SOP: SOP-003, SOP-002, SOP-004]",3,0.748,0.194,3.163,4.105,4.56e-05,0.0012504,0.001296,21.384,SOP-003,password_reset,Medium,Open,1,
